Bassiana_trilineata,oviparous
Bavayia_cyclura,oviparous
Bavayia_geitaina,oviparous
Bavayia_goroensis,oviparous
Bavayia_madjo,oviparous
Bavayia_montana,oviparous
Bavayia_ornata,oviparous
Bavayia_pulchella,oviparous
Bavayia_sauvagii,oviparous
Bellatorias_frerei,viviparous
Bellatorias_major,viviparous
Bibilava_epistibes,oviparous
Bibilava_infrasignatus,oviparous
Bibilava_lateralis,oviparous
Bibilava_martae,oviparous
Bibilava_stumpffi,oviparous
Bipes_biporus,oviparous
Bipes_canaliculatus,oviparous
Bipes_tridactylus,oviparous
Bitia_hydroides,viviparous
Bitis_arietans,viviparous
Bitis_atropos,viviparous
Bitis_caudalis,viviparous
Bitis_cornuta,viviparous
Bitis_gabonica,viviparous
Bitis_nasicornis,viviparous
Bitis_peringueyi,viviparous
Bitis_rubida,viviparous
Bitis_worthingtoni,viviparous
Bitis_xeropaga,viviparous
Blaesodactylus_antongilensis,oviparous
Blaesodactylus_boivini,oviparous
Blaesodactylus_sakalava,oviparous
Blanus_cinereus,oviparous
Blanus_mettetali,oviparous
Blanus_strauchi,oviparous
Blanus_tingitanus,oviparous
Boa_constrictor,viviparous
Bogertia_lutzae,oviparous
Bogertophis_rosaliae,oviparous
Bogertophis_subocularis,oviparous
Boiga_barnesii,oviparous
Boiga_beddomei,oviparous
Boiga_ceylonensis,oviparous
Boiga_cynodon,oviparous
Boiga_dendrophila,oviparous
Boiga_forsteni,oviparous
Boiga_irregularis,oviparous
Boiga_kraepelini,oviparous
Boiga_multomaculata,oviparous
Boiga_pulverulenta,oviparous
Boiga_trigonata,oviparous
Boiruna_maculata,oviparous
Bothriechis_aurifer,viviparous
Bothriechis_bicolor,viviparous
Bothriechis_lateralis,viviparous
Bothriechis_marchi,viviparous
Bothriechis_nigroviridis,viviparous
Bothriechis_rowleyi,viviparous
Bothriechis_schlegelii,viviparous
Bothriechis_thalassinus,viviparous
Bothriopsis_bilineata,viviparous
Bothriopsis_chloromelas,viviparous
Bothriopsis_pulchra,viviparous
Bothriopsis_taeniata,viviparous
Bothrochilus_boa,oviparous
Bothrocophias_campbelli,viviparous
Bothrocophias_hyoprora,viviparous
Bothrocophias_microphthalmus,viviparous
Bothrolycus_ater,oviparous
Bothrophthalmus_brunneus,oviparous
Bothrophthalmus_lineatus,oviparous
Bothrops_alcatraz,viviparous
Bothrops_alternatus,viviparous
Bothrops_ammodytoides,viviparous
Bothrops_asper,viviparous
Bothrops_atrox,viviparous
